edge_id,i,j,conductance
1359,27,37,0.1
1360,27,38,0.1
1361,27,39,0.1
1362,27,40,0.1
1363,27,41,0.1
1364,27,42,0.1
1365,27,43,0.1
1366,27,44,0.1
1367,27,45,0.1
1368,27,46,0.1
1369,27,47,0.1
1370,27,48,0.1
1371,27,49,0.1
1372,27,50,0.1
1373,27,51,0.1
1374,27,52,0.1
1375,27,53,0.1
1376,27,54,0.1
1377,27,55,0.1
1378,27,56,0.1
1379,27,57,0.1
1380,27,58,0.1
1381,27,59,0.1
1382,27,60,0.1
1383,27,61,0.1
1384,27,62,0.1
1385,27,63,0.1
1386,28,29,0.1
1387,28,30,0.1
1388,28,31,0.1
1389,28,32,0.1
1390,28,33,0.1
1391,28,34,0.1
1392,28,35,0.1
1393,28,36,0.1
1394,28,37,0.1
1395,28,38,0.1
1396,28,39,0.1
1397,28,40,0.1
1398,28,41,0.1
1399,28,42,0.1
1400,28,43,0.1
1401,28,44,0.1
1402,28,45,0.1
1403,28,46,0.1
1404,28,47,0.1
1405,28,48,0.1
1406,28,49,0.1
1407,28,50,0.1
1408,28,51,0.1
1409,28,52,0.1
1410,28,53,0.1
1411,28,54,0.1
1412,28,55,0.1
1413,28,56,0.1
1414,28,57,0.1
1415,28,58,0.1
1416,28,59,0.1
1417,28,60,0.1
1418,28,61,0.1
1419,28,62,0.1
1420,28,63,0.1
1421,29,30,0.1
1422,29,31,0.1
1423,29,32,0.1
1424,29,33,0.1
1425,29,34,0.1
1426,29,35,0.1
1427,29,36,0.1
1428,29,37,0.1
1429,29,38,0.1
1430,29,39,0.1
1431,29,40,0.1
1432,29,41,0.1
1433,29,42,0.1
1434,29,43,0.1
1435,29,44,0.1
1436,29,45,0.1
1437,29,46,0.1
1438,29,47,0.1
1439,29,48,0.1
1440,29,49,0.1
1441,29,50,0.1
1442,29,51,0.1
1443,29,52,0.1
1444,29,53,0.1
1445,29,54,0.1
1446,29,55,0.1
1447,29,56,0.1
1448,29,57,0.1
1449,29,58,0.1
1450,29,59,0.1
1451,29,60,0.1
1452,29,61,0.1
1453,29,62,0.1
1454,29,63,0.1
1455,30,31,0.1
1456,30,32,0.1
1457,30,33,0.1
1458,30,34,0.1
1459,30,35,0.1
1460,30,36,0.1
1461,30,37,0.1
1462,30,38,0.1
1463,30,39,0.1
1464,30,40,0.1
1465,30,41,0.1
1466,30,42,0.1
1467,30,43,0.1
1468,30,44,0.1
1469,30,45,0.1
1470,30,46,0.1
1471,30,47,0.1
1472,30,48,0.1
1473,30,49,0.1
1474,30,50,0.1
1475,30,51,0.1
1476,30,52,0.1
1477,30,53,0.1
1478,30,54,0.1
1479,30,55,0.1
1480,30,56,0.1
1481,30,57,0.1
1482,30,58,0.1
1483,30,59,0.1
1484,30,60,0.1
1485,30,61,0.1
1486,30,62,0.1
1487,30,63,0.1
1488,31,32,0.1
1489,31,33,0.1
1490,31,34,0.1
1491,31,35,0.1
1492,31,36,0.1
1493,31,37,0.1
1494,31,38,0.1
1495,31,39,0.1
1496,31,40,0.1
1497,31,41,0.1
1498,31,42,0.1
1499,31,43,0.1
1500,31,44,0.1
1501,31,45,0.1
1502,31,46,0.1
1503,31,47,0.1
1504,31,48,0.1
1505,31,49,0.1
1506,31,50,0.1
1507,31,51,0.1
1508,31,52,0.1
1509,31,53,0.1
1510,31,54,0.1
1511,31,55,0.1
1512,31,56,0.1
1513,31,57,0.1
1514,31,58,0.1
1515,31,59,0.1
1516,31,60,0.1
1517,31,61,0.1
1518,31,62,0.1
1519,31,63,0.1
1520,32,33,0.1
1521,32,34,0.1
1522,32,35,0.1
1523,32,36,0.1
1524,32,37,0.1
1525,32,38,0.1
1526,32,39,0.1
1527,32,40,0.1
1528,32,41,0.1
1529,32,42,0.1
1530,32,43,0.1
1531,32,44,0.1
1532,32,45,0.1
1533,32,46,0.1
1534,32,47,0.1
1535,32,48,0.1
1536,32,49,0.1
1537,32,50,0.1
1538,32,51,0.1
1539,32,52,0.1
1540,32,53,0.1
1541,32,54,0.1
1542,32,55,0.1
1543,32,56,0.1
1544,32,57,0.1
1545,32,58,0.1
1546,32,59,0.1
1547,32,60,0.1
1548,32,61,0.1
1549,32,62,0.1
1550,32,63,0.1
1551,33,34,0.1
1552,33,35,0.1
1553,33,36,0.1
1554,33,37,0.1
1555,33,38,0.1
1556,33,39,0.1
1557,33,40,0.1
1558,33,41,0.1
1559,33,42,0.1
1560,33,43,0.1
1561,33,44,0.1
1562,33,45,0.1
1563,33,46,0.1
1564,33,47,0.1
1565,33,48,0.1
1566,33,49,0.1
1567,33,50,0.1
1568,33,51,0.1
1569,33,52,0.1
1570,33,53,0.1
1571,33,54,0.1
1572,33,55,0.1
1573,33,56,0.1
1574,33,57,0.1
1575,33,58,0.1
1576,33,59,0.1
1577,33,60,0.1
1578,33,61,0.1
1579,33,62,0.1
1580,33,63,0.1
1581,34,35,0.1
1582,34,36,0.1
1583,34,37,0.1
1584,34,38,0.1
1585,34,39,0.1
1586,34,40,0.1
1587,34,41,0.1
1588,34,42,0.1
1589,34,43,0.1
1590,34,44,0.1
1591,34,45,0.1
1592,34,46,0.1
1593,34,47,0.1
1594,34,48,0.1
1595,34,49,0.1
1596,34,50,0.1
1597,34,51,0.1
1598,34,52,0.1
1599,34,53,0.1
1600,34,54,0.1
1601,34,55,0.1
1602,34,56,0.1
1603,34,57,0.1
1604,34,58,0.1
1605,34,59,0.1
1606,34,60,0.1
1607,34,61,0.1
1608,34,62,0.1
1609,34,63,0.1
1610,35,36,0.1
1611,35,37,0.1
1612,35,38,0.1
1613,35,39,0.1
1614,35,40,0.1
1615,35,41,0.1
1616,35,42,0.1
1617,35,43,0.1
1618,35,44,0.1
1619,35,45,0.1
1620,35,46,0.1
1621,35,47,0.1
1622,35,48,0.1
1623,35,49,0.1
1624,35,50,0.1
1625,35,51,0.1
1626,35,52,0.1
1627,35,53,0.1
1628,35,54,0.1
1629,35,55,0.1
1630,35,56,0.1
1631,35,57,0.1
1632,35,58,0.1
1633,35,59,0.1
1634,35,60,0.1
1635,35,61,0.1
1636,35,62,0.1
1637,35,63,0.1
1638,36,37,0.1
1639,36,38,0.1
1640,36,39,0.1
1641,36,40,0.1
1642,36,41,0.1
1643,36,42,0.1
1644,36,43,0.1
1645,36,44,0.1
1646,36,45,0.1
1647,36,46,0.1
1648,36,47,0.1
1649,36,48,0.1
1650,36,49,0.1
1651,36,50,0.1
1652,36,51,0.1
1653,36,52,0.1
1654,36,53,0.1
1655,36,54,0.1
1656,36,55,0.1
1657,36,56,0.1
1658,36,57,0.1
1659,36,58,0.1
1660,36,59,0.1
1661,36,60,0.1
1662,36,61,0.1
1663,36,62,0.1
1664,36,63,0.1
1665,37,38,0.1
1666,37,39,0.1
1667,37,40,0.1
1668,37,41,0.1
1669,37,42,0.1
1670,37,43,0.1
1671,37,44,0.1
1672,37,45,0.1
1673,37,46,0.1
1674,37,47,0.1
1675,37,48,0.1
1676,37,49,0.1
1677,37,50,0.1
1678,37,51,0.1
1679,37,52,0.1
1680,37,53,0.1
1681,37,54,0.1
1682,37,55,0.1
1683,37,56,0.1
1684,37,57,0.1
1685,37,58,0.1
1686,37,59,0.1
1687,37,60,0.1
1688,37,61,0.1
1689,37,62,0.1
1690,37,63,0.1
1691,38,39,0.1
1692,38,40,0.1
1693,38,41,0.1
1694,38,42,0.1
1695,38,43,0.1
1696,38,44,0.1
1697,38,45,0.1
1698,38,46,0.1
1699,38,47,0.1
1700,38,48,0.1
1701,38,49,0.1
1702,38,50,0.1
1703,38,51,0.1
1704,38,52,0.1
1705,38,53,0.1
1706,38,54,0.1
1707,38,55,0.1
1708,38,56,0.1
1709,38,57,0.1
1710,38,58,0.1
1711,38,59,0.1
1712,38,60,0.1
1713,38,61,0.1
1714,38,62,0.1
1715,38,63,0.1
1716,39,40,0.1
1717,39,41,0.1
1718,39,42,0.1
1719,39,43,0.1
1720,39,44,0.1
1721,39,45,0.1
1722,39,46,0.1
1723,39,47,0.1
1724,39,48,0.1
1725,39,49,0.1
1726,39,50,0.1
1727,39,51,0.1
1728,39,52,0.1
1729,39,53,0.1
1730,39,54,0.1
1731,39,55,0.1
1732,39,56,0.1
1733,39,57,0.1
1734,39,58,0.1
1735,39,59,0.1
1736,39,60,0.1
1737,39,61,0.1
1738,39,62,0.1
1739,39,63,0.1
1740,40,41,0.1
1741,40,42,0.1
1742,40,43,0.1
1743,40,44,0.1
1744,40,45,0.1
1745,40,46,0.1
1746,40,47,0.1
1747,40,48,0.1
1748,40,49,0.1
1749,40,50,0.1
1750,40,51,0.1
1751,40,52,0.1
1752,40,53,0.1
1753,40,54,0.1
1754,40,55,0.1
1755,40,56,0.1
1756,40,57,0.1
1757,40,58,0.1
1758,40,59,0.1
1759,40,60,0.1
1760,40,61,0.1
1761,40,62,0.1
1762,40,63,0.1
1763,41,42,0.1
1764,41,43,0.1
1765,41,44,0.1
1766,41,45,0.1
1767,41,46,0.1
1768,41,47,0.1
1769,41,48,0.1
1770,41,49,0.1
1771,41,50,0.1
1772,41,51,0.1
1773,41,52,0.1
1774,41,53,0.1
1775,41,54,0.1
1776,41,55,0.1
1777,41,56,0.1
1778,41,57,0.1
1779,41,58,0.1
1780,41,59,0.1
1781,41,60,0.1
1782,41,61,0.1
1783,41,62,0.1
1784,41,63,0.1
1785,42,43,0.1
1786,42,44,0.1
1787,42,45,0.1
1788,42,46,0.1
1789,42,47,0.1
1790,42,48,0.1
1791,42,49,0.1
1792,42,50,0.1
1793,42,51,0.1
1794,42,52,0.1
1795,42,53,0.1
1796,42,54,0.1
1797,42,55,0.1
1798,42,56,0.1
1799,42,57,0.1
1800,42,58,0.1
1801,42,59,0.1
1802,42,60,0.1
1803,42,61,0.1
1804,42,62,0.1
1805,42,63,0.1
1806,43,44,0.1
1807,43,45,0.1
1808,43,46,0.1
1809,43,47,0.1
1810,43,48,0.1
1811,43,49,0.1
1812,43,50,0.1
1813,43,51,0.1
1814,43,52,0.1
1815,43,53,0.1
1816,43,54,0.1
1817,43,55,0.1
1818,43,56,0.1
1819,43,57,0.1
1820,43,58,0.1
1821,43,59,0.1
1822,43,60,0.1
1823,43,61,0.1
1824,43,62,0.1
1825,43,63,0.1
1826,44,45,0.1
1827,44,46,0.1
1828,44,47,0.1
1829,44,48,0.1
1830,44,49,0.1
1831,44,50,0.1
1832,44,51,0.1
1833,44,52,0.1
1834,44,53,0.1
1835,44,54,0.1
1836,44,55,0.1
1837,44,56,0.1
1838,44,57,0.1
1839,44,58,0.1
1840,44,59,0.1
1841,44,60,0.1
1842,44,61,0.1
1843,44,62,0.1
1844,44,63,0.1
1845,45,46,0.1
1846,45,47,0.1
1847,45,48,0.1
1848,45,49,0.1
1849,45,50,0.1
1850,45,51,0.1
1851,45,52,0.1
1852,45,53,0.1
1853,45,54,0.1
1854,45,55,0.1
1855,45,56,0.1
1856,45,57,0.1
1857,45,58,0.1
1858,45,59,0.1
1859,45,60,0.1
1860,45,61,0.1
1861,45,62,0.1
1862,45,63,0.1
1863,46,47,0.1
1864,46,48,0.1
1865,46,49,0.1
1866,46,50,0.1
1867,46,51,0.1
1868,46,52,0.1
1869,46,53,0.1
1870,46,54,0.1
1871,46,55,0.1
1872,46,56,0.1
1873,46,57,0.1
1874,46,58,0.1
1875,46,59,0.1
1876,46,60,0.1
1877,46,61,0.1
1878,46,62,0.1
1879,46,63,0.1
1880,47,48,0.1
1881,47,49,0.1
1882,47,50,0.1
1883,47,51,0.1
1884,47,52,0.1
1885,47,53,0.1
1886,47,54,0.1
1887,47,55,0.1
1888,47,56,0.1
1889,47,57,0.1
1890,47,58,0.1
1891,47,59,0.1
1892,47,60,0.1
1893,47,61,0.1
1894,47,62,0.1
1895,47,63,0.1
1896,48,49,0.1
1897,48,50,0.1
1898,48,51,0.1
1899,48,52,0.1
1900,48,53,0.1
1901,48,54,0.1
1902,48,55,0.1
1903,48,56,0.1
1904,48,57,0.1
1905,48,58,0.1
1906,48,59,0.1
1907,48,60,0.1
1908,48,61,0.1
1909,48,62,0.1
1910,48,63,0.1
1911,49,50,0.1
1912,49,51,0.1
1913,49,52,0.1
1914,49,53,0.1
1915,49,54,0.1
1916,49,55,0.1
1917,49,56,0.1
1918,49,57,0.1
1919,49,58,0.1
1920,49,59,0.1
1921,49,60,0.1
1922,49,61,0.1
1923,49,62,0.1
1924,49,63,0.1
1925,50,51,0.1
1926,50,52,0.1
1927,50,53,0.1
1928,50,54,0.1
1929,50,55,0.1
1930,50,56,0.1
1931,50,57,0.1
1932,50,58,0.1
1933,50,59,0.1
1934,50,60,0.1
1935,50,61,0.1
1936,50,62,0.1
1937,50,63,0.1
1938,51,52,0.1
1939,51,53,0.1
1940,51,54,0.1
1941,51,55,0.1
1942,51,56,0.1
1943,51,57,0.1
1944,51,58,0.1
1945,51,59,0.1
1946,51,60,0.1
1947,51,61,0.1
1948,51,62,0.1
1949,51,63,0.1
1950,52,53,0.1
1951,52,54,0.1
1952,52,55,0.1
1953,52,56,0.1
1954,52,57,0.1
1955,52,58,0.1
1956,52,59,0.1
1957,52,60,0.1
1958,52,61,0.1
1959,52,62,0.1
1960,52,63,0.1
1961,53,54,0.1
1962,53,55,0.1
1963,53,56,0.1
1964,53,57,0.1
1965,53,58,0.1
1966,53,59,0.1
1967,53,60,0.1
1968,53,61,0.1
1969,53,62,0.1
1970,53,63,0.1
1971,54,55,0.1
1972,54,56,0.1
1973,54,57,0.1
1974,54,58,0.1
1975,54,59,0.1
1976,54,60,0.1
1977,54,61,0.1
1978,54,62,0.1
1979,54,63,0.1
1980,55,56,0.1
1981,55,57,0.1
1982,55,58,0.1
1983,55,59,0.1
1984,55,60,0.1
1985,55,61,0.1
1986,55,62,0.1
1987,55,63,0.1
1988,56,57,0.1
1989,56,58,0.1
1990,56,59,0.1
1991,56,60,0.1
1992,56,61,0.1
1993,56,62,0.1
1994,56,63,0.1
1995,57,58,0.1
1996,57,59,0.1
1997,57,60,0.1
1998,57,61,0.1
1999,57,62,0.1
2000,57,63,0.1
2001,58,59,0.1
2002,58,60,0.1
2003,58,61,0.1
2004,58,62,0.1
2005,58,63,0.1
2006,59,60,0.1
2007,59,61,0.1
2008,59,62,0.1
2009,59,63,0.1
2010,60,61,0.1
2011,60,62,0.1
2012,60,63,0.1
2013,61,62,0.1
2014,61,63,0.1
2015,62,63,0.1
